Date,VideoID,Comment
2024-05-08,R-NFILq5hhA,this is a fantastic car for city living hoping to see more smaller evs like this coming out soon great vid
2024-05-08,R-NFILq5hhA,if it was 28k and got 170 miles of range i think it would be a hit and its almost there they could knock the price tho at least
2024-05-08,R-NFILq5hhA,drivencarreviews wheres your evil twin to stand in for you
2024-05-09,R-NFILq5hhA,drivencarreviews oh my thats terrible maybe hes moved up here to canada
2024-05-08,R-NFILq5hhA,the leaf would be a better choice more room and range for the same price similar to the mini also which has more room and range and thus more utility
2024-05-08,R-NFILq5hhA,practicality is relative this can park in spaces the leaf cant also the leaf is hideousand if you really need more practicality and dont have children just remove the rear seats altogether then you have a microvan with even greater range due to the lightweighting
2024-05-08,R-NFILq5hhA,evs are dead long live hybrids
2024-05-08,R-NFILq5hhA,hybrids are dead long live evs
2024-05-08,R-NFILq5hhA,mrd5024 a few brands have slowed a bit other brands are selling record numbers overall ev sales are up and expected to keep going up along with this the adoption of wind solar and battery storage for the global electric grid is accelerating rapidly this is great news because how quickly we stop burning fossil fuels will determine how much food your great grandkids will have to eat for dinner
2024-05-08,R-NFILq5hhA,i want to see one in person so badly great review as normal tom i imagine we will see broll of you at home charger in ev videos moving forward 😀
2024-05-08,R-NFILq5hhA,city car is nonsense you know how gas cars always have a range of 300500 miles its not because thats the limit of how much gas it could hold they could double the tank capacity if they wanted to its not like a 30 gallon tank takes up that much space even in a compact vehicle they have that range because thats what people are comfortable with for the kind of car they buy so the gasoline range of a car could be said to be the ideal range for its segment and how much highway range does the gasoline fiat 500 have almost 350 miles
2024-05-08,R-NFILq5hhA,live with an ev and you might find 130 miles is plenty if charging at home its like having a gas station in your garage
2024-05-08,R-NFILq5hhA,as a current nissan leaf 40kwh user a range of around 149miles is enough for me couple that with the more common ccs1 plug this is going to sell a lot to urban commuters i like the mini se its also quirky looking like this fiat but the epa range is abysmall the next gen mini se is not that good looking as the fiat 500e too
2024-05-08,R-NFILq5hhA,i have a 2023 mini cooper electric and i get between 125 and 150 of range in the la area the range depends on how much freeway or street driving i do
2024-05-08,R-NFILq5hhA,an offlease leaf could be had for 12k the last time i checked 35k i dont think so
2024-05-09,R-NFILq5hhA,rogermartinez78 ive been to la and the traffic jams there arent as bad as where i live here its almost always a very slow stop and go traffic which means little regen braking thats why most people only get around 114 miles out of full charge coupled with astronomical pricing its 70k here my leaf is 41k and the base model ioniq 5 is 47k and that is if i can find the base model
2024-05-09,R-NFILq5hhA,tinleadhammer in the us yes but in my country here its 41k and no rebates though we do get free home charger discounted electricity rates and 25 road tax per year
2024-05-09,R-NFILq5hhA,hnrichard stop and go traffic is where evs like the mini cooper electric do great because of the strong regeneration like i said i get about 125 do 70 or more miles per hour
2024-05-09,R-NFILq5hhA,rogermartinez78 the stop and go traffic i was referring to is the 2 hour trip for a measly 15 mile trip here thats how bad the stop and go traffic is right here much worse than la im averaging 45kmkwh in that traffic
2024-05-08,R-NFILq5hhA,did you say 34k wha for what range 149miles
2024-05-08,R-NFILq5hhA,range is overrated even on road trips charging speed and efficiency are equally important if not more so on the other hand if the volvo ex30 comes out at the promised price point it would be a no brainer
2024-05-08,R-NFILq5hhA,davidmenasco5743plus what price quality brand value etc the original 500 was useless for long trips as the engine was underpowered and the car is so small anyway so range really is less of an issue for a car this small as for efficiency disappointing
2024-05-08,R-NFILq5hhA,some people spend 74k for a car that gets 14 mpg mustand gt 500 its what you are willing to spend for a car that meets your needs right if you need more range its probably best to move along
2024-05-08,R-NFILq5hhA,pilot9412 too each his own this car fits its niche really well
2024-05-08,R-NFILq5hhA,fiat thinks theres enough of you gullible yanks to buy the highly profitable release before offering more affordable trim and 24kwh thats already in europe
2024-05-08,R-NFILq5hhA,they want to decrease co2 in the city before everywhere else there will be a longer range option either on this car or one of their new models
2024-05-09,R-NFILq5hhA,agreed thats more than a little pricey
2024-05-28,R-NFILq5hhA,im fine with the range but i agree regarding the price
2024-05-08,R-NFILq5hhA,part of me says this is where the sweet spot for the ev world should beat least for now a city car with many applications i recently saw a clever device that turns street lamps into level 2 chargers widespread avail of charging combined with an under 20k price could give life to this category
2024-05-17,R-NFILq5hhA,tell me more about the device that turns street lights into l2 chargers
2024-05-08,R-NFILq5hhA,question i am seeing the display is showing mpge does it have anywhere showing mikw why not my old 2016 500e has that mode available for mikw and a sunroof the dc fast charging is enticing i cant wait if they will come with the usa abarth love those scorpions sounds like the music is castelnuovotedescoheifetz figaro played it once for school great video
2024-05-08,R-NFILq5hhA,yeah its cute but a tad pricey at 34k especially so when you consider the huge inevitable depreciation hit
2024-05-08,R-NFILq5hhA,this car has a resting bitch face imo and i love it wish i were rich enough to own a second car
2024-05-08,R-NFILq5hhA,great review this really is the first ev ive ever found appealing one red light mention should have been the charging time 37 hours how does that compare to the industry average if honda brings their e car to the states that will be real competition
2024-05-08,R-NFILq5hhA,the 37 hours is using a 120v wall outlet from 5 and its actually a terrible metric more usefully is to think of it in terms of 4 miles of range for every hour on a wall outlet or 30 miles hour using a 240v wallbox charger
