Date,ID,Text
2020-12-21,8J8pcx7GUr4,i feel that all the comments dissing the range over and over is a bit of an icehangover as well i think way too much emphasis is put on fast charging and range  essentially comparing to the ice experience on road trips some people might drive far often but most dont why not focus on how the car does for urban everyday driving and shoot in a note on what to expect on long trips this car has enough range to handle everyday urban driving for almost everybody and the reasonably fast charging makes the occasional long trip quite ok after having a tesla model 3 for 3 months we used superching for one trip i think its time to stop downplaying midrange evs from a resourceperspective and in a world where electric cars are battery starved these cars should not be downplayed like this
2020-12-13,8J8pcx7GUr4,you should do a review as crichton
2020-12-12,8J8pcx7GUr4,lets compare comfortably impressive with exceptional the former seems more easily achieved and totally acceptable ijs  im just sayin
2020-12-11,8J8pcx7GUr4,i dare say someone else has picked it up but this thread is very very long so at the risk of repeating someone elses comment 290wh per mile see 4m point in video is 1000290   345 miles per kwh not more than 4 how could it possibly be more then 4 for a car of its type sorry robert
2020-12-10,8J8pcx7GUr4,"if i were to carry a generator for recharging how long would i have to wait to charge it
and what size generator"
2020-12-09,8J8pcx7GUr4,why would you name a car such that it looks like it came out 12 years ago
2020-12-08,8J8pcx7GUr4,"they should make electric cars from the ground up using strong but lightweight materials an electric car should be made to be an electric car i get why they dont to save money obviously but its not the best way to to do it when it comes to efficiency

manufacturers have got to stop fibbing about range make it law"
2020-12-07,8J8pcx7GUr4,maybe have a look on the spec of the car before testing it  this review is not professional at all never seen such a level of amateurism when it came to review this car
2020-12-07,8J8pcx7GUr4,you really sounded like a boomer the entire review haha
2020-12-04,8J8pcx7GUr4,you can even have the trip meter as a dash display as the predominate reading also can be seen when pressing right hand stalk end
2020-12-04,8J8pcx7GUr4,you can turn the line of light brightness down and alter the colour
2020-11-29,8J8pcx7GUr4,this channel needs jonny smith back
2021-01-08,8J8pcx7GUr4,"
                                                                        
                                                                       not   not   not         peugenot

"
2020-11-29,8J8pcx7GUr4,i have an e208 and i think i know the reason why robert has been getting less predicted range if i have been driving my e208 on the highway it would need a few days for the range to readjust to the lower consumption of city driving the range estumation doesnt change rapidly when you go from high to low consumption and i think this was intentional  so your range prediction doesnt change rapidly up and down all the time and stress you mind you i use abrp to plan my trips so i dont really care about shown range  cheers
2022-09-19,8J8pcx7GUr4,abrp
2020-11-27,8J8pcx7GUr4,this looks like a very biased review i totally disagree with his comments on the look of the car i dont want an electric car that says im electric to the contrary i want a goodlooking car that is as normal as can be as for range he may have had a faulty model most people mention 180 miles of range under normal circumstances
2020-11-27,8J8pcx7GUr4,that is going to make a nice chrysler in about 18 months
2020-11-26,8J8pcx7GUr4,i have ordered a gt line my daily commute to and from work is 28 miles and weekend around 40 to 45 miles each day on a very busy weekend so realistic iam looking at around 220 miles a week so a month around 880 miles if i only get 150 miles out of a full charge which i think is a bit low looking at all the evidence thats just under 6 full charges a month my electric supplier after 1230am till 0400am charges 005p per kwh this means less then 20 a month i honestly cant remember when i last went on holiday in this country i live 2 miles from manchester airport and the last 30 years use this for my travel needs if i cant plug a car in 6 times a month on my drive and set it via the app to start charging at 0030 in the morning there is something seriously wrong with me and i shouldnt be allowed to drive on public roads if the average driver takes time and thinks about their average distance spent in their cars each month they will soon realise that the obsession with range is just something everyone else seems obsessed with and the average person could easily live with any electric vehicle
2023-01-20,8J8pcx7GUr4,very well said
2020-11-26,8J8pcx7GUr4,do you watch on the road itv 4 theyve just tonight  26th reviewed the peugeot 2008  both the petrol and electric variations side by side and  spoiler alert  refreshingly for a tv motoring show they were positive about the electric version
2020-11-26,8J8pcx7GUr4,would be interesting to see a final thoughts vid before you kick it back to peugeot
2020-11-22,8J8pcx7GUr4,i got my e2008 nearly a month ago  loving it so far
2020-11-24,8J8pcx7GUr4,what sort of range are you getting
2020-11-24,8J8pcx7GUr4,themanwithinflatableknees8770 at the moment 120m from a full charge  although its getting higher as my driving style has to adapt
2020-11-22,8J8pcx7GUr4,"working on those figures i would need three of them to drive from croydon to portreath in cornwall 
at fifty miles an hour other than that its a nice car"
2020-11-22,8J8pcx7GUr4,so far a lot of electric suvs instead of compactsedan cars
2020-11-22,8J8pcx7GUr4,"im not sure what robert is complaining about when he says it looks like an ice car and not something designed from the ground up as electric exactly what is it missing that it should have or conversely what has it got that it shouldnt  in relation to ice vs ev

this is not the first time this complaint has been made and i dont understand it what are the designers missing that is apparently so important

i can only conclude that the use of regular instruments and gauges in the position accepted by all except tesla as the best location ie in front of the driver is what causes robert to complain he is a tesla owner and it appears to make him think any car with information display in the traditional location ie in front of the driver is dated i know he had a model s but now a model 3 which he loves and i think leads him to mistakenly believes that all evs should now have an ipod stuck on the middle of the dash and nothing else with which to control the car

in fact the reason why most cars have their info display in front of the driver is because ergonomically its the best place i know you can get used to turning your head to see the tesla ipod but that is not as convenient as simply dropping your eyes thats why every manufacturer designs their cars that way except tesla as the last 100 years of auto design have concluded that in front of the driver is indeed the best place then tesla come along and have to be different and being more computer oriented than car manufacturer they mistakenly think one big single touch screen display in the middle of the dash is a cool idea no its not its a stupid place to have everything and touch screens are a nightmare to use while driving especially on a rough road

i dont hate tesla at all and admire them greatly but their choice of information display and control system as it is on everything bar the model s is dumb and the main reason i would not buy one

it all reminds me of the company that has probably influenced user interface design more than any other at least in this millennium  apple in the early days of the mac they wanted to encourage good software and ui design from their fledgeling developer community and published a book titled human interface guidelines to assist developers and ensure a coherent design for all mac software in this book i read the immortal phrase that i have never forgotten

consistency should be valued above idiosyncratic cleverness

in trying to be different and hence inconsistent with all other ui design of incar information displays tesla have displayed an appalling tendency for what i would actually term idiosyncratic stupidity being different is not a good thing when what you have made different is worse than what went before

but to return to the original point id be interested to hear what robert does think makes the peugeot too much like an ice car"
